"step","type","amount","name_orig","oldbalance_org","newbalance_orig","name_dest","oldbalance_dest","newbalance_dest","is_fraud","Class","type_numeric"
276,"CASH_OUT",2554948.41,"C805776817",2554948.41,0,"C52020613",0,2554948.41,"1","1",2
311,"CASH_OUT",225301.45,"C1591403785",225301.45,0,"C74903852",358027.9,583329.35,"1","1",2
436,"TRANSFER",539658.73,"C1496866222",539658.73,0,"C2010123268",0,0,"1","1",1
560,"TRANSFER",912117.82,"C1573658797",912117.82,0,"C254901264",0,0,"1","1",1
141,"CASH_OUT",455372.54,"C876504183",455372.54,0,"C1536498682",316179.07,771551.61,"1","1",2
59,"CASH_OUT",1367340.03,"C954658479",1367340.03,0,"C845870432",296833.6,1664173.63,"1","1",2
102,"CASH_OUT",22025.14,"C505649715",22025.14,0,"C2023092141",1730076.39,1752101.53,"1","1",2
605,"TRANSFER",269692.53,"C1709469664",269692.53,0,"C1444170043",0,0,"1","1",1
106,"CASH_OUT",71277.45,"C1811434259",71277.45,0,"C1313595384",2698147.17,2769424.62,"1","1",2
351,"TRANSFER",9772559.35,"C417981063",9772559.35,0,"C1176673721",0,0,"1","1",1
349,"TRANSFER",1258706.84,"C1395405060",1258706.84,0,"C567530691",0,0,"1","1",1
187,"TRANSFER",856386.66,"C625994500",856386.66,0,"C2116199681",0,0,"1","1",1
74,"TRANSFER",1311150.9,"C1492220840",1311150.9,0,"C839360691",0,0,"1","1",1
188,"CASH_OUT",237642.64,"C84594080",237642.64,0,"C855526143",113161.91,350804.55,"1","1",2
314,"TRANSFER",59893.41,"C1284144520",59893.41,0,"C1435949580",0,0,"1","1",1
231,"CASH_OUT",273821.76,"C212390173",273821.76,0,"C1049250816",0,273821.76,"1","1",2
699,"TRANSFER",62372.43,"C2003289304",62372.43,0,"C7749792",0,0,"1","1",1
742,"CASH_OUT",1819543.69,"C1039979813",1819543.69,0,"C2078394828",0,1819543.69,"1","1",2
127,"CASH_OUT",701707.89,"C906024214",701707.89,0,"C322369737",3010281.05,3711988.94,"1","1",2
434,"TRANSFER",2040374.55,"C1208488541",2040374.55,0,"C1222558935",0,0,"1","1",1
430,"CASH_OUT",326394.8,"C860160503",326394.8,0,"C1834699516",16973.41,343368.22,"1","1",2
270,"CASH_OUT",14992.14,"C243815682",14992.14,0,"C1575356440",23867.57,38859.72,"1","1",2
17,"CASH_OUT",305627,"C1600031018",305627,0,"C1971951800",7699847.16,8005474.16,"1","1",2
701,"CASH_OUT",79581.24,"C272466753",79581.24,0,"C547672572",143993.58,223574.82,"1","1",2
239,"CASH_OUT",495991.64,"C1566359738",495991.64,0,"C634632814",0,495991.64,"1","1",2
464,"TRANSFER",1027963.96,"C2080701542",1027963.96,0,"C446782589",0,0,"1","1",1
185,"TRANSFER",194180.11,"C953989507",194180.11,0,"C2123949636",0,0,"1","1",1
697,"TRANSFER",1226390.31,"C2082930314",1226390.31,0,"C1063512541",0,0,"1","1",1
60,"CASH_OUT",581421.85,"C1175189548",581421.85,0,"C340833561",407848.96,989270.81,"1","1",2
526,"TRANSFER",377038.53,"C57383792",377038.53,0,"C474654746",0,0,"1","1",1
421,"CASH_OUT",1e+07,"C1505056771",1e+07,0,"C1036108574",1886102.76,11886102.76,"1","1",2
650,"TRANSFER",18982.32,"C536221830",18982.32,0,"C659146767",0,0,"1","1",1
230,"TRANSFER",2326251.51,"C1788761832",2326251.51,0,"C149376327",0,0,"1","1",1
663,"CASH_OUT",25472.32,"C1078921591",25472.32,0,"C1071005628",0,25472.32,"1","1",2
565,"TRANSFER",364715.24,"C1929279421",364715.24,0,"C921819400",0,0,"1","1",1
166,"CASH_OUT",204951.37,"C1892844368",204951.37,0,"C1878476397",1901998.22,2106949.59,"1","1",2
37,"CASH_OUT",112486.46,"C124687089",0,0,"C179706450",257274.47,369760.93,"1","1",2
286,"TRANSFER",103124.43,"C1284973829",103124.43,0,"C1795673999",0,0,"1","1",1
709,"CASH_OUT",66516.2,"C682356990",66516.2,0,"C263674163",156834.4,223350.6,"1","1",2
360,"TRANSFER",758848.47,"C1635073538",758848.47,0,"C25163995",0,0,"1","1",1
521,"TRANSFER",48734.24,"C1051865605",48734.24,0,"C2005579238",0,0,"1","1",1
168,"TRANSFER",7513581.46,"C1185526711",7513581.46,0,"C342454180",0,0,"1","1",1
117,"TRANSFER",4032691.34,"C802639228",4032691.34,0,"C593736656",0,0,"1","1",1
557,"CASH_OUT",3332748.16,"C916840500",3332748.16,0,"C1563604269",5578716.58,8911464.74,"1","1",2
580,"TRANSFER",282500.69,"C937056998",282500.69,0,"C48363551",0,0,"1","1",1
212,"TRANSFER",36035.11,"C1338159838",36035.11,0,"C18838691",0,0,"1","1",1
440,"CASH_OUT",4339822.23,"C1536280530",4339822.23,0,"C150352911",0,4339822.23,"1","1",2
224,"CASH_OUT",8111.09,"C151901104",8111.09,0,"C797070356",0,8111.09,"1","1",2
701,"TRANSFER",306691.05,"C1064966733",306691.05,0,"C467221336",0,0,"1","1",1
509,"CASH_OUT",407320.01,"C1339675214",407320.01,0,"C812692879",0,407320.01,"1","1",2
283,"CASH_OUT",101515.68,"C1732619853",101515.68,0,"C113661013",0,101515.68,"1","1",2
212,"CASH_OUT",362631.05,"C1776783873",362631.05,0,"C1114102107",31491.56,394122.61,"1","1",2
171,"TRANSFER",2754740.54,"C99753762",2754740.54,0,"C1760625669",0,0,"1","1",1
434,"TRANSFER",1307156.17,"C1996964574",1307156.17,0,"C1716850817",0,0,"1","1",1
443,"TRANSFER",1591263.43,"C159739802",1591263.43,0,"C381034638",0,0,"1","1",1
445,"TRANSFER",2277862.67,"C10702255",2277862.67,0,"C1366837839",0,0,"1","1",1
500,"TRANSFER",21832.43,"C2086908548",21832.43,0,"C418623592",0,0,"1","1",1
699,"CASH_OUT",181545.14,"C1305964333",181545.14,0,"C1072558316",2357597.32,2539142.46,"1","1",2
565,"TRANSFER",757401.17,"C1666463785",757401.17,0,"C1703328404",0,0,"1","1",1
85,"CASH_OUT",8924971.59,"C1227042704",8924971.59,0,"C585705042",59990.3,8984961.89,"1","1",2
191,"TRANSFER",2815.61,"C1147794387",2815.61,0,"C537174691",0,0,"1","1",1
531,"CASH_OUT",4791.06,"C1736966722",4791.06,0,"C1399883678",4814602.17,4819393.23,"1","1",2
702,"CASH_OUT",573266.42,"C1802792293",573266.42,0,"C203516640",0,573266.42,"1","1",2
561,"CASH_OUT",615954.92,"C1033091830",615954.92,0,"C690014487",3271323.95,3887278.88,"1","1",2
576,"CASH_OUT",884821.37,"C1865310403",884821.37,0,"C1762365059",1628388.92,2513210.29,"1","1",2
328,"TRANSFER",364375.51,"C1765014536",364375.51,0,"C2037810492",0,0,"1","1",1
675,"TRANSFER",43440.97,"C587426597",43440.97,0,"C1630185413",0,0,"1","1",1
726,"CASH_OUT",76960.91,"C1266701138",76960.91,0,"C211860517",651807.74,728768.66,"1","1",2
440,"TRANSFER",1e+07,"C1351320610",15049594.33,5049594.33,"C1808132497",0,0,"1","1",1
156,"TRANSFER",157705.36,"C598184926",157705.36,0,"C2081880408",0,0,"1","1",1
596,"TRANSFER",381247.3,"C569564677",381247.3,0,"C1231868978",0,0,"1","1",1
71,"TRANSFER",322113.91,"C1765119291",322113.91,0,"C371379583",0,0,"1","1",1
212,"CASH_OUT",1e+07,"C1041060645",1e+07,0,"C1784785490",766422.52,10656162.27,"1","1",2
612,"TRANSFER",49423.31,"C770927537",49423.31,0,"C1726957418",0,0,"1","1",1
182,"CASH_OUT",1486052.97,"C738179255",1486052.97,0,"C867957105",775543.29,2261596.26,"1","1",2
457,"TRANSFER",1017016.67,"C870245711",1017016.67,0,"C143653184",0,0,"1","1",1
63,"CASH_OUT",197226.65,"C1388614734",197226.65,0,"C693288034",0,197226.65,"1","1",2
149,"CASH_OUT",3567795.25,"C2091267163",3567795.25,0,"C1391718831",0,3567795.25,"1","1",2
724,"TRANSFER",200482.72,"C1392628098",200482.72,0,"C1996959376",0,0,"1","1",1
710,"CASH_OUT",23134.17,"C2058293916",23134.17,0,"C584398732",0,23134.17,"1","1",2
397,"TRANSFER",387408.11,"C2000198791",387408.11,0,"C785994676",0,0,"1","1",1
125,"CASH_OUT",144065.75,"C1124206695",144065.75,0,"C1419423459",203138.85,347204.6,"1","1",2
70,"TRANSFER",266766.78,"C2105673103",266766.78,0,"C98079296",0,0,"1","1",1
107,"TRANSFER",1299860.86,"C1480088933",1299860.86,0,"C279309247",0,0,"1","1",1
46,"CASH_OUT",585010.21,"C878935318",585010.21,0,"C2122554602",15969.08,600979.29,"1","1",2
656,"TRANSFER",9468064.05,"C554608123",9468064.05,0,"C532377290",0,0,"1","1",1
582,"TRANSFER",781988.85,"C646587946",781988.85,0,"C1426895610",0,0,"1","1",1
629,"TRANSFER",1650.08,"C640732216",1650.08,0,"C14104285",0,0,"1","1",1
170,"TRANSFER",335859.86,"C1945733096",335859.86,0,"C2017325306",0,0,"1","1",1
715,"CASH_OUT",212028.15,"C1792802617",212028.15,0,"C350073748",3708381.73,3920409.88,"1","1",2
405,"TRANSFER",1e+07,"C737314180",12740879.15,2740879.15,"C790685338",0,0,"1","1",1
52,"TRANSFER",969259.07,"C806145630",969259.07,0,"C1088026094",0,0,"1","1",1
297,"CASH_OUT",2131624.18,"C2068796286",2131624.18,0,"C1607775090",227891.76,2359515.95,"1","1",2
194,"CASH_OUT",1501297.88,"C1407686469",1501297.88,0,"C1582355721",0,1501297.88,"1","1",2
668,"CASH_OUT",1576531.53,"C2000069930",1576531.53,0,"C1345448010",0,1576531.53,"1","1",2
477,"CASH_OUT",815297.9,"C533672978",815297.9,0,"C1910425961",363475.49,1178773.39,"1","1",2
296,"TRANSFER",261874.86,"C660614375",261874.86,0,"C542723764",0,0,"1","1",1
90,"CASH_OUT",249791.3,"C712828337",249791.3,0,"C1973032153",0,249791.3,"1","1",2
156,"CASH_OUT",619836.33,"C1847194687",619836.33,0,"C1466605034",712633.49,1332469.82,"1","1",2
434,"TRANSFER",4152987.1,"C1273725199",4152987.1,0,"C357948041",0,0,"1","1",1
350,"CASH_OUT",484772.73,"C1537769770",484772.73,0,"C1975747042",0,484772.73,"1","1",2
728,"TRANSFER",119143.75,"C1171262237",119143.75,0,"C1229370593",0,0,"1","1",1
695,"TRANSFER",799123.57,"C101371414",799123.57,0,"C1835954982",0,0,"1","1",1
536,"CASH_OUT",844213.81,"C1857315735",844213.81,0,"C541525278",0,844213.81,"1","1",2
540,"TRANSFER",342970.95,"C498197079",342970.95,0,"C1500413954",0,0,"1","1",1
572,"CASH_OUT",262960.23,"C1968069428",262960.23,0,"C743933845",0,262960.23,"1","1",2
238,"TRANSFER",134313.22,"C781397101",134313.22,0,"C273071988",0,0,"1","1",1
85,"TRANSFER",167679.27,"C108588868",167679.27,0,"C944240643",0,0,"1","1",1
6,"CASH_OUT",17320.91,"C436661284",17320.91,0,"C522173599",6244.44,0,"1","1",2
462,"TRANSFER",1433038.32,"C1474789260",1433038.32,0,"C991335856",0,0,"1","1",1
416,"CASH_OUT",3019699.77,"C2110305720",3019699.77,0,"C225008798",523626.59,3543326.36,"1","1",2
137,"TRANSFER",417217.89,"C2118315952",417217.89,0,"C1765086127",0,0,"1","1",1
614,"CASH_OUT",1760546.42,"C183358116",1760546.42,0,"C790128788",0,1760546.42,"1","1",2
277,"TRANSFER",621387.64,"C1520262404",621387.64,0,"C622056239",0,0,"1","1",1
482,"CASH_OUT",296186.51,"C306373969",296186.51,0,"C1858951589",668223.65,964410.16,"1","1",2
240,"TRANSFER",248962.83,"C732436109",248962.83,0,"C2053743705",0,0,"1","1",1
538,"TRANSFER",202968.27,"C1447646431",202968.27,0,"C1137974608",0,0,"1","1",1
406,"TRANSFER",106596.14,"C476725832",106596.14,0,"C746130258",0,0,"1","1",1
171,"TRANSFER",6501296.36,"C612440112",6501296.36,0,"C1415278169",0,0,"1","1",1
671,"CASH_OUT",1e+07,"C1122738410",1e+07,0,"C875530566",16889.8,10016889.8,"1","1",2
398,"TRANSFER",9725837.08,"C2078773097",9725837.08,0,"C775810552",0,0,"1","1",1
648,"CASH_OUT",1005346.72,"C845487324",1005346.72,0,"C1150675695",227.11,1005573.83,"1","1",2
489,"TRANSFER",177925.98,"C2071075791",177925.98,0,"C2019441541",0,0,"1","1",1
15,"CASH_OUT",696763.08,"C725915377",696763.08,0,"C1656726101",366114.58,1347073.81,"1","1",2
726,"TRANSFER",2216437.25,"C407411386",2216437.25,0,"C2112724407",0,0,"1","1",1
130,"CASH_OUT",1494432.21,"C735684642",1494432.21,0,"C653403017",0,1494432.21,"1","1",2
372,"TRANSFER",81814.51,"C1513636547",81814.51,0,"C526174668",0,0,"1","1",1
523,"TRANSFER",5999376.79,"C1206710867",5999376.79,0,"C2020321619",0,0,"1","1",1
584,"TRANSFER",777448.03,"C86523774",777448.03,0,"C262188325",0,0,"1","1",1
340,"TRANSFER",26478.48,"C1021627549",26478.48,0,"C513494131",0,0,"1","1",1
618,"TRANSFER",153870.09,"C1155778843",153870.09,0,"C636633653",0,0,"1","1",1
367,"TRANSFER",902483.91,"C757385548",902483.91,0,"C150262836",0,0,"1","1",1
591,"TRANSFER",609239.75,"C1751567663",609239.75,0,"C129769872",0,0,"1","1",1
357,"TRANSFER",2239461.29,"C972148639",2239461.29,0,"C1247043439",0,0,"1","1",1
320,"CASH_OUT",171200.54,"C949614890",171200.54,0,"C505532836",76266.33,247466.87,"1","1",2
469,"TRANSFER",1e+07,"C1519426085",16484526.8,6484526.8,"C1185086386",0,0,"1","1",1
459,"TRANSFER",1153156,"C1788207069",1153156,0,"C2113625922",0,0,"1","1",1
238,"TRANSFER",240899.12,"C39176629",240899.12,0,"C228666315",0,0,"1","1",1
325,"CASH_OUT",441873.49,"C1484076319",441873.49,0,"C690812923",0,441873.49,"1","1",2
320,"TRANSFER",62318.91,"C57496265",62318.91,0,"C1810937959",0,0,"1","1",1
148,"CASH_OUT",99168.97,"C1708206894",99168.97,0,"C1422044374",360.3,99529.27,"1","1",2
253,"TRANSFER",690510.31,"C1283193575",690510.31,0,"C1577097476",0,0,"1","1",1
227,"CASH_OUT",182666.85,"C1740697509",182666.85,0,"C1592896845",51743.92,234410.77,"1","1",2
355,"CASH_OUT",5338162.8,"C1742651298",5338162.8,0,"C866531579",181895.58,5520058.37,"1","1",2
621,"TRANSFER",6038051.03,"C1986822150",6038051.03,0,"C432052755",0,0,"1","1",1
605,"CASH_OUT",2011285.35,"C374108453",2011285.35,0,"C2068002709",19199.23,2030484.57,"1","1",2
425,"TRANSFER",1e+07,"C40489106",59585040.37,49585040.37,"C650095152",0,0,"1","1",1
734,"TRANSFER",23912.2,"C1790385148",23912.2,0,"C1671472479",0,0,"1","1",1
106,"CASH_OUT",8999.56,"C1634056682",8999.56,0,"C46618914",0,8999.56,"1","1",2
163,"CASH_OUT",134194.59,"C663221524",134194.59,0,"C1335637774",1656961.35,1791155.94,"1","1",2
48,"TRANSFER",1215297.01,"C22070941",1215297.01,0,"C1908319524",0,0,"1","1",1
250,"TRANSFER",1e+07,"C2099141021",21343002.08,11343002.08,"C1733297456",0,0,"1","1",1
16,"CASH_OUT",2198224.71,"C705981026",2198224.71,0,"C697783649",0,2198224.71,"1","1",2
601,"TRANSFER",414973.48,"C1903805843",414973.48,0,"C2028972302",0,0,"1","1",1
522,"TRANSFER",1752606.15,"C1333169684",1752606.15,0,"C722968916",0,0,"1","1",1
619,"CASH_OUT",2341474.44,"C1090006952",2341474.44,0,"C264963065",18780.15,2360254.6,"1","1",2
46,"TRANSFER",585010.21,"C1948614614",585010.21,0,"C218558993",0,0,"1","1",1
691,"CASH_OUT",612241.76,"C540703512",612241.76,0,"C1639525130",1016395.64,1628637.4,"1","1",2
680,"TRANSFER",227668.22,"C874397913",227668.22,0,"C528730854",0,0,"1","1",1
466,"CASH_OUT",104171.37,"C1321085787",104171.37,0,"C203735779",64407.18,168578.56,"1","1",2
50,"CASH_OUT",967153.5,"C1815828420",967153.5,0,"C917661354",183670.2,1150823.7,"1","1",2
732,"CASH_OUT",311832.17,"C269908889",311832.17,0,"C1665325568",0,311832.17,"1","1",2
94,"TRANSFER",460635.82,"C1586676521",460635.82,0,"C94475674",0,0,"1","1",1
107,"TRANSFER",570649.33,"C1866696919",570649.33,0,"C1840997848",0,0,"1","1",1
6,"TRANSFER",10565,"C777407608",10565,0,"C1790657739",0,0,"1","1",1
56,"CASH_OUT",42789.93,"C1799683256",42789.93,0,"C2124012245",0,42789.93,"1","1",2
177,"TRANSFER",63210.91,"C389894341",63210.91,0,"C118998348",0,0,"1","1",1
5,"CASH_OUT",120074.73,"C1174000532",120074.73,0,"C410033330",0,120074.73,"1","1",2
388,"CASH_OUT",2641674.43,"C1787722017",2641674.43,0,"C837578141",0,2641674.43,"1","1",2
487,"CASH_OUT",882637.83,"C1094519972",882637.83,0,"C1202883151",6493.14,889130.97,"1","1",2
690,"TRANSFER",3574316.05,"C1370421735",3574316.05,0,"C1314506376",0,0,"1","1",1
249,"CASH_OUT",369448.2,"C2020495090",369448.2,0,"C650699445",0,369448.2,"1","1",2
274,"CASH_OUT",379057.93,"C1025414577",379057.93,0,"C2113218952",79634.67,458692.6,"1","1",2
298,"CASH_OUT",488030.08,"C1334025413",488030.08,0,"C1576007778",64147.06,552177.14,"1","1",2
34,"TRANSFER",52557.21,"C437611850",52557.21,0,"C830293590",0,0,"1","1",1
711,"CASH_OUT",986623.96,"C444079490",986623.96,0,"C2102767053",1554653.8,2541277.77,"1","1",2
539,"TRANSFER",198888.16,"C1580456535",198888.16,0,"C1660535185",0,0,"1","1",1
349,"TRANSFER",977805.62,"C1276671609",977805.62,0,"C1381797613",0,0,"1","1",1
277,"TRANSFER",242678.33,"C688368548",242678.33,0,"C31250082",0,0,"1","1",1
292,"TRANSFER",21859.86,"C1683177798",21859.86,0,"C1271955069",0,0,"1","1",1
406,"TRANSFER",126192.63,"C1857315349",126192.63,0,"C1301744071",0,0,"1","1",1
296,"TRANSFER",40593.23,"C1712808449",40593.23,0,"C1997838913",0,0,"1","1",1
726,"CASH_OUT",561446.32,"C46584034",561446.32,0,"C889161181",122622.57,684068.89,"1","1",2
358,"TRANSFER",1438737.78,"C1024427567",1438737.78,0,"C1328999824",0,0,"1","1",1
591,"CASH_OUT",609239.75,"C1997221686",609239.75,0,"C1705000386",236427.49,845667.24,"1","1",2
685,"TRANSFER",73110.82,"C1808244239",73110.82,0,"C1237294806",0,0,"1","1",1
178,"CASH_OUT",85017.99,"C1219414151",85017.99,0,"C1622163185",0,85017.99,"1","1",2
219,"TRANSFER",2312944.11,"C1091954556",2312944.11,0,"C2120902044",0,0,"1","1",1
670,"TRANSFER",1001446.44,"C1562259675",1001446.44,0,"C1017072686",0,0,"1","1",1
583,"CASH_OUT",615398.61,"C1007207376",615398.61,0,"C1470971810",76305.28,691703.89,"1","1",2
389,"TRANSFER",1159831.33,"C1369232913",1159831.33,0,"C753294247",0,0,"1","1",1
159,"TRANSFER",20225.17,"C570327586",20225.17,0,"C2065540881",0,0,"1","1",1
419,"TRANSFER",426323.38,"C73136408",426323.38,0,"C684702982",0,0,"1","1",1
411,"CASH_OUT",1464008.18,"C1187974748",1464008.18,0,"C1271941656",0,1464008.18,"1","1",2
143,"TRANSFER",7068115.67,"C740325067",7068115.67,0,"C951611415",0,0,"1","1",1
61,"CASH_OUT",1155128.91,"C1202518126",1155128.91,0,"C1162744412",0,1155128.91,"1","1",2
635,"TRANSFER",344673.46,"C672095034",344673.46,0,"C1541306928",0,0,"1","1",1
455,"CASH_OUT",542222.77,"C651782265",542222.77,0,"C571026687",459408.41,1001631.17,"1","1",2
91,"CASH_OUT",482679.6,"C1126237876",482679.6,0,"C842293503",0,482679.6,"1","1",2
315,"CASH_OUT",82648.3,"C1771024241",82648.3,0,"C1799501138",403817.5,486465.79,"1","1",2
183,"CASH_OUT",4354175.33,"C750241530",4354175.33,0,"C96592525",0,4778329.47,"1","1",2
685,"CASH_OUT",73110.82,"C1141317489",73110.82,0,"C301882275",203551.47,276662.29,"1","1",2
617,"TRANSFER",1e+07,"C1612182760",12542664.27,2542664.27,"C455244250",0,0,"1","1",1
254,"TRANSFER",591159.5,"C1654923779",591159.5,0,"C931026278",0,0,"1","1",1
361,"TRANSFER",140807.76,"C260837580",140807.76,0,"C1657343316",0,0,"1","1",1
241,"TRANSFER",1061482.24,"C1780378261",1061482.24,0,"C339002050",0,0,"1","1",1
161,"TRANSFER",538428.86,"C1222822414",538428.86,0,"C482115105",0,0,"1","1",1
490,"CASH_OUT",422648.87,"C1886113938",422648.87,0,"C861197285",0,422648.87,"1","1",2
6,"TRANSFER",17246,"C1034673425",17246,0,"C1379589736",0,101717.84,"1","1",1
619,"CASH_OUT",418971,"C1299375115",418971,0,"C559632898",2234184.24,2653155.23,"1","1",2
38,"CASH_OUT",2395.29,"C50436894",2395.29,0,"C1124184322",276538.59,470937.03,"1","1",2
64,"TRANSFER",3097121.75,"C941791959",3097121.75,0,"C1945517835",0,0,"1","1",1
638,"CASH_OUT",5101855.95,"C2134692608",5101855.95,0,"C775400277",145922.42,5247778.37,"1","1",2
727,"CASH_OUT",815384.83,"C1882634733",815384.83,0,"C1883460887",1620575.26,2435960.09,"1","1",2
499,"TRANSFER",488243.65,"C2117568077",488243.65,0,"C1238599279",0,0,"1","1",1
316,"TRANSFER",72665.95,"C1614200747",72665.95,0,"C253218862",0,0,"1","1",1
402,"TRANSFER",1301410.68,"C939933921",1301410.68,0,"C1813636275",0,0,"1","1",1
19,"TRANSFER",1861008.32,"C1990303942",1861008.32,0,"C1308678191",0,0,"1","1",1
676,"CASH_OUT",3542716.02,"C488587409",3542716.02,0,"C1867928839",4746.62,3547462.65,"1","1",2
393,"TRANSFER",432958.83,"C1282477979",432958.83,0,"C1783092125",0,0,"1","1",1
358,"CASH_OUT",1438737.78,"C498447652",1438737.78,0,"C17820769",7014552.73,8453290.51,"1","1",2
48,"CASH_OUT",5489302.04,"C123757418",5489302.04,0,"C346649476",1356390.81,6845692.85,"1","1",2
4,"TRANSFER",2930418.44,"C2047521920",2930418.44,0,"C449261773",0,0,"1","1",1
718,"CASH_OUT",376639.05,"C735977",376639.05,0,"C1843653011",0,376639.05,"1","1",2
225,"TRANSFER",235075.62,"C755720806",235075.62,0,"C1423370545",0,0,"1","1",1
340,"CASH_OUT",4896179.38,"C1971684490",4896179.38,0,"C497024597",462959.29,5359138.67,"1","1",2
423,"TRANSFER",3588174.94,"C1861323130",3588174.94,0,"C1184434945",0,0,"1","1",1
350,"CASH_OUT",915672.67,"C1425610386",915672.67,0,"C1547228019",999821.05,1915493.72,"1","1",2
501,"CASH_OUT",1e+07,"C47972411",1e+07,0,"C2059078386",11656587.57,21656587.57,"1","1",2
552,"TRANSFER",221077.97,"C2136556787",221077.97,0,"C926634161",0,0,"1","1",1
694,"TRANSFER",257811.92,"C1968269776",257811.92,0,"C1436545483",0,0,"1","1",1
410,"CASH_OUT",557950.06,"C1563918276",557950.06,0,"C2064216341",111018.84,668968.9,"1","1",2
558,"CASH_OUT",244519.75,"C1741605624",244519.75,0,"C1637870907",560989.59,805509.34,"1","1",2
604,"TRANSFER",4672401.04,"C801580496",4672401.04,0,"C1917884973",0,0,"1","1",1
368,"CASH_OUT",200419.12,"C1991181153",200419.12,0,"C2069255486",4027748.6,4228167.73,"1","1",2
625,"CASH_OUT",2480321.85,"C1159822355",2480321.85,0,"C402103077",42477.24,2522799.09,"1","1",2
672,"TRANSFER",7218629.01,"C426878281",7218629.01,0,"C1596412871",0,0,"1","1",1
151,"CASH_OUT",258103.59,"C2058115852",258103.59,0,"C1350667222",244362.91,502466.5,"1","1",2
54,"CASH_OUT",438224.6,"C1238831225",438224.6,0,"C296924123",320697.46,758922.05,"1","1",2
406,"TRANSFER",184588.59,"C1216438383",184588.59,0,"C2073991799",0,0,"1","1",1
696,"CASH_OUT",803038.11,"C2124823897",803038.11,0,"C1017913693",10502128.9,11305167.01,"1","1",2
233,"CASH_OUT",48156.69,"C1285235130",48156.69,0,"C160460815",132064.21,180220.9,"1","1",2
370,"TRANSFER",243118.94,"C1343535445",243118.94,0,"C1908664816",0,0,"1","1",1
149,"TRANSFER",3567795.25,"C961585962",3567795.25,0,"C420013830",0,0,"1","1",1
425,"TRANSFER",1e+07,"C1551381510",49585040.37,39585040.37,"C1042012237",0,0,"1","1",1
253,"TRANSFER",168622.3,"C1044222858",168622.3,0,"C2146789865",0,0,"1","1",1
224,"TRANSFER",99316.36,"C1707526700",99316.36,0,"C1178212988",0,0,"1","1",1
58,"CASH_OUT",109525.67,"C924291724",109525.67,0,"C1035427073",3997342.61,4106868.28,"1","1",2
160,"TRANSFER",32872,"C364430080",32872,0,"C1690780304",0,0,"1","1",1
22,"TRANSFER",489767.32,"C869780206",489767.32,0,"C926230389",0,0,"1","1",1
212,"TRANSFER",704328.29,"C1183135461",704328.29,0,"C1446253105",0,0,"1","1",1
